File,nCommit,AddedLOC,nCoupledClass,LOC,CommentToCodeRatio
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/FuzzyAttribute.java,1.0,36,0,1,2.3
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/FuzzyAttributeImpl.java,1.0,91,1,3,0.57
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/LocaleAttribute.java,1.0,35,0,1,2.44
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/LocaleAttributeImpl.java,1.0,87,0,4,0.57
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/LowercaseExpandedTermsAttribute.java,1.0,35,0,1,2.44
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/LowercaseExpandedTermsAttributeImpl.java,1.0,82,0,4,0.62
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/MultiFieldAttribute.java,1.0,33,0,1,2.75
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/MultiFieldAttributeImpl.java,1.0,81,0,4,0.65
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/MultiTermRewriteMethodAttribute.java,0.5,40,1,1,2.09
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/MultiTermRewriteMethodAttributeImpl.java,0.5,84,2,4,0.64
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/PositionIncrementsAttribute.java,1.0,33,0,1,2.75
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/PositionIncrementsAttributeImpl.java,1.0,81,0,4,0.62
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/RangeCollatorAttribute.java,1.0,37,0,1,2.3
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/RangeCollatorAttributeImpl.java,1.0,89,0,4,0.58
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config/StandardQueryConfigHandler.java,0.5,56,12,19,1.3
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/MultiFieldQueryParserWrapper.java,1.0,269,7,44,2.79
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/BooleanModifierNode.java,1.0,39,1,3,2.3
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/MultiPhraseQueryNode.java,1.0,108,1,10,0.36
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/PrefixWildcardQueryNode.java,1.0,63,0,7,1.65
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/RangeQueryNode.java,0.5,81,1,8,1.29
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/StandardBooleanQueryNode.java,1.0,55,0,6,1.59
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/WildcardQueryNode.java,1.0,69,1,6,1.15
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/EscapeQuerySyntaxImpl.java,0.333333333,299,5,30,0.37
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/JavaCharStream.java,0.5,618,0,13,0.11
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/ParseException.java,0.5,200,4,23,0.59
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/StandardSyntaxParser.java,0.333333333,990,26,21,0.14
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/StandardSyntaxParserConstants.java,0.5,140,0,0,0.57
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/StandardSyntaxParserTokenManager.java,0.5,1401,3,28,0.03
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/Token.java,0.5,132,0,8,1.88
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/TokenMgrError.java,0.5,148,0,15,0.81
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/AllowLeadingWildcardProcessor.java,0.333333333,118,10,10,0.55
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/AnalyzerQueryNodeProcessor.java,0.666666667,346,21,52,0.25
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/BooleanSingleChildOptimizationQueryNodeProcessor.java,1.0,88,6,10,0.64
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/BoostQueryNodeProcessor.java,1.0,84,8,12,0.68
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/DefaultPhraseSlopQueryNodeProcessor.java,1.0,115,8,10,0.53
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/FuzzyQueryNodeProcessor.java,1.0,86,6,12,0.69
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/GroupQueryNodeProcessor.java,0.5,219,13,21,0.28
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/LowercaseExpandedTermsQueryNodeProcessor.java,0.5,97,9,8,0.63
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/MatchAllDocsQueryNodeProcessor.java,0.5,79,4,7,0.8
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/MultiFieldQueryNodeProcessor.java,1.0,131,7,15,0.51
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/MultiTermRewriteMethodProcessor.java,0.666666667,68,6,8,0.89
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/ParametricRangeQueryNodeProcessor.java,0.666666667,190,16,25,0.53
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/PhraseSlopQueryNodeProcessor.java,1.0,71,5,7,0.83
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/RemoveEmptyNonLeafQueryNodeProcessor.java,1.0,112,3,12,0.57
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/StandardQueryNodeProcessorPipeline.java,0.666666667,75,18,21,1.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/WildcardQueryNodeProcessor.java,1.0,136,9,13,0.57
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/QueryParserUtil.java,0.5,206,7,42,1.7
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/QueryParserWrapper.java,0.5,490,34,7,0.32
contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/StandardQueryParser.java,0.5,432,26,9,1.37
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/SpanOrQueryNodeBuilder.java,0.5,58,7,17,1.05
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/SpansQueryConfigHandler.java,1.0,43,2,4,1.92
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/SpansQueryTreeBuilder.java,0.5,53,7,4,1.44
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/SpansValidatorQueryNodeProcessor.java,1.0,72,7,7,0.84
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/SpanTermQueryNodeBuilder.java,0.5,43,5,7,1.43
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/TestSpanQueryParser.java,0.666666667,243,16,14,0.85
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/TestSpanQueryParserSimpleSample.java,0.5,160,14,13,2.21
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/UniqueFieldAttribute.java,1.0,35,0,1,3.43
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/UniqueFieldAttributeImpl.java,1.0,93,0,5,0.51
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans/UniqueFieldQueryNodeProcessor.java,1.0,84,6,12,0.7
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestMultiAnalyzerQPHelper.java,1.0,326,6,16,0.35
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestMultiAnalyzerWrapper.java,1.0,320,6,15,0.37
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestMultiFieldQPHelper.java,1.0,368,24,20,0.19
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestMultiFieldQueryParserWrapper.java,1.0,366,24,21,0.18
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestQPHelper.java,0.666666667,1249,43,16,0.21
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestQueryParserWrapper.java,0.5,1171,37,16,0.22
contrib/regex/src/java/org/apache/lucene/search/regex/JakartaRegexpCapabilities.java,0.5,34,1,5,1.12
contrib/regex/src/java/org/apache/lucene/search/regex/JavaUtilRegexCapabilities.java,0.5,42,0,6,1.05
contrib/regex/src/java/org/apache/lucene/search/regex/RegexCapabilities.java,0.0,0,0,7,6.33
contrib/regex/src/java/org/apache/lucene/search/regex/RegexQuery.java,0.0,0,6,6,0.97
contrib/regex/src/java/org/apache/lucene/search/regex/RegexQueryCapable.java,0.0,0,1,1,3.8
contrib/regex/src/java/org/apache/lucene/search/regex/RegexTermEnum.java,0.0,0,3,6,0.61
contrib/regex/src/java/org/apache/lucene/search/regex/SpanRegexQuery.java,0.5,1,13,6,0.29
contrib/regex/src/java/org/apache/regexp/RegexpTunnel.java,0.0,0,0,4,2.71
contrib/regex/src/test/org/apache/lucene/search/regex/TestRegexQuery.java,1.0,34,20,4,0.19
contrib/regex/src/test/org/apache/lucene/search/regex/TestSpanRegexQuery.java,1.0,81,21,26,0.41
contrib/remote/src/java/org/apache/lucene/search/RemoteCachingWrapperFilter.java,0.5,75,3,8,2.56
contrib/remote/src/java/org/apache/lucene/search/RemoteSearchable.java,0.666666667,149,14,4,0.38
contrib/remote/src/java/org/apache/lucene/search/RMIRemoteSearchable.java,0.5,48,0,0,9.5
contrib/remote/src/test/org/apache/lucene/search/RemoteCachingWrapperFilterHelper.java,1.0,59,4,7,0.71
contrib/remote/src/test/org/apache/lucene/search/TestRemoteCachingWrapperFilter.java,1.0,133,23,14,0.45
contrib/remote/src/test/org/apache/lucene/search/TestRemoteSearchable.java,1.0,144,28,9,0.26
contrib/remote/src/test/org/apache/lucene/search/TestRemoteSort.java,0.666666667,478,24,11,0.19
contrib/snowball/src/java/org/apache/lucene/analysis/snowball/SnowballAnalyzer.java,0.5,38,8,12,0.67
contrib/snowball/src/java/org/apache/lucene/analysis/snowball/SnowballFilter.java,1.0,30,3,10,0.82
contrib/snowball/src/java/org/tartarus/snowball/Among.java,1.0,17,1,19,0.82
contrib/snowball/src/java/org/tartarus/snowball/ext/DanishStemmer.java,0.0,0,1,49,0.24
contrib/snowball/src/java/org/tartarus/snowball/ext/DutchStemmer.java,0.0,0,1,68,0.26
contrib/snowball/src/java/org/tartarus/snowball/ext/EnglishStemmer.java,0.0,0,1,66,0.26
contrib/snowball/src/java/org/tartarus/snowball/ext/FinnishStemmer.java,0.0,0,1,67,0.23
contrib/snowball/src/java/org/tartarus/snowball/ext/FrenchStemmer.java,0.0,0,1,92,0.26
contrib/snowball/src/java/org/tartarus/snowball/ext/German2Stemmer.java,0.0,0,1,80,0.25
contrib/snowball/src/java/org/tartarus/snowball/ext/GermanStemmer.java,0.0,0,1,76,0.25
contrib/snowball/src/java/org/tartarus/snowball/ext/HungarianStemmer.java,0.0,0,1,56,0.3
contrib/snowball/src/java/org/tartarus/snowball/ext/ItalianStemmer.java,0.0,0,1,77,0.21
contrib/snowball/src/java/org/tartarus/snowball/ext/KpStemmer.java,0.0,0,1,112,0.31
contrib/snowball/src/java/org/tartarus/snowball/ext/LovinsStemmer.java,0.0,0,1,44,0.19
contrib/snowball/src/java/org/tartarus/snowball/ext/NorwegianStemmer.java,0.0,0,1,46,0.22
contrib/snowball/src/java/org/tartarus/snowball/ext/PorterStemmer.java,0.0,0,1,60,0.25
contrib/snowball/src/java/org/tartarus/snowball/ext/PortugueseStemmer.java,0.0,0,1,72,0.21
contrib/snowball/src/java/org/tartarus/snowball/ext/RomanianStemmer.java,0.0,0,1,57,0.18
contrib/snowball/src/java/org/tartarus/snowball/ext/RussianStemmer.java,0.0,0,1,45,0.2
contrib/snowball/src/java/org/tartarus/snowball/ext/SpanishStemmer.java,0.0,0,1,76,0.22
contrib/snowball/src/java/org/tartarus/snowball/ext/SwedishStemmer.java,0.0,0,1,44,0.21
contrib/snowball/src/java/org/tartarus/snowball/ext/TurkishStemmer.java,0.0,0,1,68,0.27
contrib/snowball/src/java/org/tartarus/snowball/SnowballProgram.java,1.0,18,1,12,0.24
contrib/snowball/src/java/org/tartarus/snowball/TestApp.java,1.0,17,1,30,0.24
contrib/snowball/src/test/org/apache/lucene/analysis/snowball/TestSnowball.java,0.333333333,98,13,7,0.23
contrib/spatial/src/java/org/apache/lucene/spatial/geohash/GeoHashDistanceFilter.java,0.666666667,49,4,20,0.5
contrib/spatial/src/java/org/apache/lucene/spatial/geohash/GeoHashUtils.java,1.0,4,0,23,0.22
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/CartesianPoint.java,0.666666667,30,0,5,0.62
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/DistanceUnits.java,1.0,5,0,0,4.2
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/FixedLatLng.java,0.5,30,1,5,0.19
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/FloatLatLng.java,0.333333333,34,1,5,0.21
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/LatLng.java,0.5,10,4,5,1.13
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/DistanceApproximation.java,1.0,7,0,9,0.65
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Ellipse.java,0.666666667,5,5,19,0.59
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Geometry2D.java,1.0,4,4,4,5.12
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/IntersectCase.java,1.0,6,0,0,3.14
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/LineSegment.java,0.333333333,37,2,15,0.72
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/LLRect.java,0.75,109,4,7,0.52
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Point2D.java,0.5,32,1,4,0.25
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Rectangle.java,0.5,35,3,4,0.29
contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Vector2D.java,0.5,32,1,5,0.55
contrib/spatial/src/java/org/apache/lucene/spatial/tier/CartesianPolyFilterBuilder.java,0.75,72,9,24,0.61
contrib/spatial/src/java/org/apache/lucene/spatial/tier/CartesianShapeFilter.java,0.6,19,7,16,0.61
contrib/spatial/src/java/org/apache/lucene/spatial/tier/DistanceFieldComparatorSource.java,0.5,161,4,5,0.29
contrib/spatial/src/java/org/apache/lucene/spatial/tier/DistanceFilter.java,1.0,70,1,5,1.22
contrib/spatial/src/java/org/apache/lucene/spatial/tier/DistanceHandler.java,0.666666667,10,2,8,0.6
contrib/spatial/src/java/org/apache/lucene/spatial/tier/DistanceQueryBuilder.java,0.5,49,9,9,0.62
contrib/spatial/src/java/org/apache/lucene/spatial/tier/DistanceUtils.java,1.0,5,5,7,1.16
contrib/spatial/src/java/org/apache/lucene/spatial/tier/InvalidGeoException.java,1.0,5,0,3,3.43
contrib/spatial/src/java/org/apache/lucene/spatial/tier/LatLongDistanceFilter.java,0.714285714,113,3,22,0.55
contrib/spatial/src/java/org/apache/lucene/spatial/tier/projections/CartesianTierPlotter.java,0.666666667,5,1,9,1.02
contrib/spatial/src/java/org/apache/lucene/spatial/tier/projections/IProjector.java,1.0,5,0,1,5.25
contrib/spatial/src/java/org/apache/lucene/spatial/tier/projections/SinusoidalProjector.java,0.5,5,0,5,1.85
contrib/spatial/src/java/org/apache/lucene/spatial/tier/Shape.java,1.0,3,0,3,0.95
contrib/spatial/src/test/org/apache/lucene/spatial/tier/DistanceCheck.java,0.0,0,1,11,0.95
contrib/spatial/src/test/org/apache/lucene/spatial/tier/PolyShape.java,1.0,38,1,9,2.2
contrib/spatial/src/test/org/apache/lucene/spatial/tier/TestCartesian.java,0.571428571,358,29,33,0.32
contrib/spatial/src/test/org/apache/lucene/spatial/tier/TestDistance.java,1.0,35,14,9,0.46
contrib/spellchecker/src/java/org/apache/lucene/search/spell/Dictionary.java,0.0,0,0,5,5.4
contrib/spellchecker/src/java/org/apache/lucene/search/spell/JaroWinklerDistance.java,1.0,1,0,20,0.33
contrib/spellchecker/src/java/org/apache/lucene/search/spell/LevensteinDistance.java,0.5,9,0,39,1.2
contrib/spellchecker/src/java/org/apache/lucene/search/spell/LuceneDictionary.java,1.0,2,4,9,0.46
contrib/spellchecker/src/java/org/apache/lucene/search/spell/NGramDistance.java,1.0,144,0,34,0.65
contrib/spellchecker/src/java/org/apache/lucene/search/spell/PlainTextDictionary.java,0.0,0,1,4,0.66
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SpellChecker.java,0.0,0,23,16,0.81
contrib/spellchecker/src/java/org/apache/lucene/search/spell/StringDistance.java,1.0,1,0,9,6.75
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWord.java,0.0,0,0,19,1.52
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SuggestWordQueue.java,0.0,0,1,4,1.54
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestJaroWinklerDistance.java,0.0,0,2,22,0.62
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestLevenshteinDistance.java,1.0,5,2,13,0.52
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestLuceneDictionary.java,0.0,0,11,20,0.19
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestNGramDistance.java,1.0,132,2,25,0.15
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestPlainTextDictionary.java,0.0,0,3,12,1.05
contrib/spellchecker/src/test/org/apache/lucene/search/spell/TestSpellChecker.java,1.0,14,15,18,0.26
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/CharStream.java,0.0,0,0,6,5.38
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/FastCharStream.java,0.0,0,0,5,0.4
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/ParseException.java,0.0,0,1,27,0.63
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/QueryParser.java,0.0,0,17,13,0.06
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/QueryParserConstants.java,0.0,0,0,0,0.02
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/QueryParserTokenManager.java,0.0,0,3,27,0.0
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/Token.java,0.0,0,0,13,2.74
contrib/surround/src/java/org/apache/lucene/queryParser/surround/parser/TokenMgrError.java,0.0,0,0,14,0.67
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/AndQuery.java,0.0,0,5,3,1.31
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/BasicQueryFactory.java,0.0,0,4,3,0.8
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/ComposedQuery.java,0.0,0,1,4,0.28
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/DistanceQuery.java,0.0,0,6,9,0.24
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/DistanceSubQuery.java,0.0,0,1,3,3.5
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/FieldsQuery.java,0.0,0,4,5,0.36
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/NotQuery.java,0.0,0,6,6,1.12
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/OrQuery.java,0.0,0,6,7,0.47
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SimpleTerm.java,0.0,0,6,4,0.27
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SpanNearClauseFactory.java,0.0,0,10,4,0.69
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SrndBooleanQuery.java,0.0,0,3,9,0.64
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SrndPrefixQuery.java,0.0,0,4,5,0.36
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SrndQuery.java,0.0,0,2,2,0.41
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SrndTermQuery.java,0.0,0,4,5,0.5
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/SrndTruncQuery.java,0.0,0,4,9,0.21
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/TooManyBasicQueries.java,0.0,0,0,3,2.43
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/BooleanQueryTst.java,0.0,0,8,10,0.27
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/ExceptionQueryTst.java,0.0,0,3,11,0.39
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/SingleFieldTestDb.java,0.0,0,10,5,0.47
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/Test01Exceptions.java,0.0,0,1,5,0.42
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/Test02Boolean.java,0.0,0,3,3,0.17
contrib/surround/src/test/org/apache/lucene/queryParser/surround/query/Test03Distance.java,0.0,0,4,3,0.09
contrib/swing/src/java/org/apache/lucene/swing/models/ListSearcher.java,1.0,2,17,11,0.64
contrib/swing/src/java/org/apache/lucene/swing/models/TableSearcher.java,1.0,3,16,11,0.89
contrib/swing/src/test/org/apache/lucene/swing/models/BaseListModel.java,0.0,0,0,3,0.56
contrib/swing/src/test/org/apache/lucene/swing/models/BaseTableModel.java,0.0,0,1,6,0.34
contrib/swing/src/test/org/apache/lucene/swing/models/DataStore.java,0.0,0,1,3,0.09
contrib/swing/src/test/org/apache/lucene/swing/models/ListSearcherSimulator.java,0.0,0,3,12,0.28
contrib/swing/src/test/org/apache/lucene/swing/models/RestaurantInfo.java,0.0,0,0,3,0.24
contrib/swing/src/test/org/apache/lucene/swing/models/TableSearcherSimulator.java,0.0,0,3,18,0.33
contrib/swing/src/test/org/apache/lucene/swing/models/TestBasicList.java,0.0,0,3,5,0.71
contrib/swing/src/test/org/apache/lucene/swing/models/TestBasicTable.java,0.0,0,3,5,0.5
contrib/swing/src/test/org/apache/lucene/swing/models/TestSearchingList.java,0.0,0,3,7,1.0
contrib/swing/src/test/org/apache/lucene/swing/models/TestSearchingTable.java,0.0,0,3,7,1.0
contrib/swing/src/test/org/apache/lucene/swing/models/TestUpdatingList.java,0.0,0,4,8,0.31
contrib/swing/src/test/org/apache/lucene/swing/models/TestUpdatingTable.java,0.0,0,4,8,0.31
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizer.java,0.222222222,132,9,12,0.49
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,1.0,2,2,20,0.29
contrib/wikipedia/src/test/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerTest.java,0.5,373,7,71,0.1
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynExpand.java,0.5,7,17,51,0.65
contrib/wordnet/src/java/org/apache/lucene/wordnet/SynLookup.java,0.5,7,16,47,0.38
contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index.java,1.0,1,8,42,0.61
contrib/xml-query-parser/src/demo/java/org/apache/lucene/xmlparser/webdemo/FormBasedXmlQueryDemo.java,1.0,17,17,30,0.26
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanFilterBuilder.java,1.0,3,7,12,0.63
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanQueryBuilder.java,1.0,3,6,19,0.37
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingQueryBuilder.java,1.0,3,4,11,0.66
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingTermBuilder.java,1.0,4,6,10,1.06
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/CachedFilterBuilder.java,0.0,0,10,14,0.53
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/ConstantScoreQueryBuilder.java,1.0,4,5,7,0.83
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/DuplicateFilterBuilder.java,1.0,3,4,34,0.47
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FilteredQueryBuilder.java,1.0,3,6,9,0.86
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FuzzyLikeThisQueryBuilder.java,1.0,4,5,12,0.49
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/LikeThisQueryBuilder.java,0.5,7,8,29,0.44
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/MatchAllDocsQueryBuilder.java,1.0,4,3,4,1.46
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/RangeFilterBuilder.java,0.5,5,4,10,1.29
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanBuilderBase.java,1.0,4,2,4,1.73
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanFirstBuilder.java,1.0,4,5,8,0.79
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNearBuilder.java,1.0,4,4,10,0.58
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNotBuilder.java,1.0,4,5,12,0.81
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrBuilder.java,1.0,4,5,10,0.58
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrTermsBuilder.java,0.5,9,11,16,0.49
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilder.java,0.0,0,2,1,2.0
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilderFactory.java,1.0,3,3,5,0.76
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanTermBuilder.java,1.0,4,6,10,1.06
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermQueryBuilder.java,1.0,3,5,10,1.12
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermsFilterBuilder.java,0.5,9,9,18,0.57
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermsQueryBuilder.java,1.0,5,12,19,0.39
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/UserInputQueryBuilder.java,1.0,1,6,11,0.77
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/CoreParser.java,0.0,0,24,14,0.29
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/CorePlusExtensionsParser.java,1.0,5,10,10,0.97
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/DOMUtils.java,1.0,4,1,12,0.18
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/FilterBuilder.java,1.0,3,2,1,3.67
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/FilterBuilderFactory.java,1.0,3,2,5,0.96
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/ParserException.java,1.0,3,0,6,2.33
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryBuilder.java,0.0,0,2,1,3.33
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryBuilderFactory.java,1.0,3,2,5,0.96
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryTemplateManager.java,0.0,0,1,8,0.36
contrib/xml-query-parser/src/test/org/apache/lucene/xmlparser/TestParser.java,0.0,0,17,7,0.15
contrib/xml-query-parser/src/test/org/apache/lucene/xmlparser/TestQueryTemplateManager.java,0.0,0,16,16,0.38
src/demo/org/apache/lucene/demo/DeleteFiles.java,0.5,4,4,16,0.93
src/demo/org/apache/lucene/demo/FileDocument.java,0.0,0,6,19,2.11
src/demo/org/apache/lucene/demo/html/Entities.java,0.0,0,0,14,0.07
src/demo/org/apache/lucene/demo/html/HTMLParser.java,1.0,1,10,15,0.03
src/demo/org/apache/lucene/demo/html/HTMLParserConstants.java,0.0,0,0,0,0.01
